Date,AMZNAdjCloseAMZN,AMZNVolumeAMZN,ACNAdjCloseACN,ACNVolumeACN,NVDAAdjCloseNVDA,NVDAVolumeNVDA,AAPLAdjCloseAAPL,AAPLVolumeAAPL,GOOGLAdjCloseGOOGL,GOOGLVolumeGOOGL
2024-01-02 00:00:00+00:00,149.92999267578125,47339400,341.4313659667969,2319500,48.15766525268555,411254000,184.93821716308594,82488700,137.82870483398438,23711200
2024-01-03 00:00:00+00:00,148.47000122070312,49425500,332.57373046875,3060900,47.55879592895508,320896000,183.55348205566406,58414500,138.5768585205078,24212100
2024-01-04 00:00:00+00:00,144.57000732421875,56039800,331.7568664550781,2750600,47.98770523071289,306535000,181.22232055664062,71983600,136.0531005859375,27137700
2024-01-05 00:00:00+00:00,145.24000549316406,45124800,331.2943115234375,1510800,49.086463928222656,415039000,180.49508666992188,62303300,135.39474487304688,22506000
2024-01-08 00:00:00+00:00,149.10000610351562,46757100,334.96533203125,1909500,52.24178695678711,642510000,184.8585205078125,59144500,138.49705505371094,21404000
2024-01-09 00:00:00+00:00,151.3699951171875,43812600,337.32733154296875,1625900,53.12860107421875,773100000,184.4401092529297,42841800,140.6018524169922,24759600
2024-01-10 00:00:00+00:00,153.72999572753906,44421800,339.8664855957031,1569100,54.338340759277344,533796000,185.4861297607422,46792900,141.92855834960938,21320200
2024-01-11 00:00:00+00:00,155.17999267578125,49072700,342.4647216796875,1785800,54.810237884521484,596759000,184.88841247558594,49128400,141.72906494140625,24008700
2024-01-12 00:00:00+00:00,154.6199951171875,40460300,350.69244384765625,2405900,54.69825744628906,352994000,185.2171630859375,40444700,142.29763793945312,18768600
2024-01-16 00:00:00+00:00,153.16000366210938,41384600,348.9504699707031,2097500,56.369903564453125,449580000,182.93582153320312,65603000,142.13804626464844,22670500
2024-01-17 00:00:00+00:00,151.7100067138672,34953400,349.3258361816406,1917100,56.04097366333008,474394000,181.98941040039062,47317400,141.12057495117188,20968600
2024-01-18 00:00:00+00:00,153.5,37850200,355.1536560058594,2064100,57.09474563598633,491650000,187.91693115234375,78005800,143.12559509277344,25746400
2024-01-19 00:00:00+00:00,155.33999633789062,51033700,359.45050048828125,2506200,59.478233337402344,543501000,190.83584594726562,68741000,146.01844787597656,33300700
2024-01-22 00:00:00+00:00,154.77999877929688,43687500,362.72003173828125,2302500,59.64120101928711,452955000,193.1570281982422,60133900,145.62940979003906,32200400
