Date,AMZNAdjCloseAMZN,ACNAdjCloseACN,NVDAAdjCloseNVDA,AAPLAdjCloseAAPL,GOOGLAdjCloseGOOGL,AMZNVolumeAMZN,ACNVolumeACN,NVDAVolumeNVDA,AAPLVolumeAAPL,GOOGLVolumeGOOGL,AMZNpct_closeAMZN,ACNpct_closeACN,NVDApct_closeNVDA,AAPLpct_closeAAPL,GOOGLpct_closeGOOGL,AMZNMovingAvgAMZN,ACNMovingAvgACN,NVDAMovingAvgNVDA,AAPLMovingAvgAAPL,GOOGLMovingAvgGOOGL
2024-04-29 00:00:00+00:00,180.9600067138672,300.6126708984375,87.7422866821289,173.06466674804688,165.73959350585938,54063900,4719100,388971000,68169400,45610000,0.7460258507441919,-1.5746299035198197,0.025083336428166625,2.4807981201737883,-3.37308306914611,180.7721426827567,312.18178013392856,84.55046354021344,169.28346470424108,157.88619232177734
2024-04-30 00:00:00+00:00,175.0,298.381591796875,86.38751220703125,169.90261840820312,162.3779296875,94639800,5225000,363709000,65934800,33562900,-3.293549122868411,-0.7421773323441405,-1.544038258320879,-1.8270906472475756,-2.0282804773746,179.99000004359655,310.5180228097098,84.50497109549386,169.46515110560827,158.35930633544922
2024-05-01 00:00:00+00:00,179.0,296.1505126953125,83.0270767211914,168.87521362304688,163.45526123046875,94645100,2617200,559863000,50383100,33493200,2.285714285714291,-0.7477267910955154,-3.8899551566972113,-0.6047021492557758,0.6634716583972411,179.2721426827567,308.6389487130301,83.96399089268276,169.0561806815011,158.67637743268693
2024-05-02 00:00:00+00:00,184.72000122070312,297.81634521484375,85.8026123046875,172.59585571289062,166.20843505859375,54303500,2684200,377898000,94214900,24294500,3.1955314082140474,0.5624952340518519,3.3429282266753457,2.203190160368207,1.6843592597751034,179.17142813546317,307.57227216448103,83.79480525425502,168.80538286481584,159.30980791364397
2024-05-03 00:00:00+00:00,186.2100067138672,301.1580505371094,88.77411651611328,182.9198760986328,166.82691955566406,39172000,2767100,398341000,163224100,34662400,0.8066292135759712,1.1220691462904497,3.4631861800126673,5.981615458320144,0.37211378402803863,179.35642896379744,306.8951525006975,83.99391501290458,169.5670383998326,160.19190979003906
2024-05-06 00:00:00+00:00,188.6999969482422,303.4883117675781,92.12454986572266,181.2540740966797,167.68479919433594,34725300,2361300,376203000,78569700,21871300,1.3371946429286963,0.7737668730132707,3.7741106091450094,-0.9106730430185173,0.5142333389340337,179.74071393694197,306.3370252336775,84.33135822841099,170.44554247174943,161.16806575230189
2024-05-07 00:00:00+00:00,188.75999450683594,308.0496826171875,90.538818359375,181.9423370361328,170.82699584960938,34048900,2483600,437342000,77305800,28039700,0.03179520909595279,1.5029807319573596,-1.7212909139409205,0.3797227416173943,1.8738708996704156,180.27499934605189,306.0622122628348,84.7969229561942,171.47153254917689,162.29242379324776
2024-05-08 00:00:00+00:00,188.0,309.36846923828125,90.39684295654297,182.281494140625,168.96163940429688,26136400,2296400,325721000,45057100,19569100,-0.4026247769404412,0.4281084174115435,-0.15681163660484776,0.18640911731546694,-1.0919564768057555,180.90214211600167,305.7781895228795,85.20692607334682,172.59014892578125,163.2450659615653
2024-05-09 00:00:00+00:00,189.5,304.03369140625,88.73212432861328,184.10690307617188,169.54019165039062,43368400,3238100,378013000,48983000,15346700,0.7978723404255428,-1.7244090340448714,-1.8415672201406164,1.0014230704838534,0.3424163307917283,181.9642846243722,305.050783429827,86.10299028669085,173.98449925013952,164.37583705357142
2024-05-10 00:00:00+00:00,187.47999572753906,303.75604248046875,89.86292266845703,182.83836364746094,168.23341369628906,34141800,1786900,335325000,50759500,29799900,-1.065965315282813,-0.09132176256422264,1.2743956581676263,-0.6890232834920296,-0.7707776789566689,182.69642748151506,304.26529584612166,86.84286553519112,175.22839137486048,165.2572261265346
